  1.000000  0.010236
  0.999751  0.010909
  0.999003  0.011626
  0.997759  0.012391
  0.996018  0.013209
  0.993782  0.014085
  0.991055  0.015023
  0.987838  0.016026
  0.984134  0.017098
  0.979948  0.018241
  0.975284  0.019459
  0.970146  0.020753
  0.964539  0.022123
  0.958469  0.023569
  0.951942  0.025090
  0.944964  0.026685
  0.937544  0.028350
  0.929686  0.030083
  0.921401  0.031878
  0.912695  0.033731
  0.903579  0.035636
  0.894059  0.037595
  0.884147  0.039609
  0.873852  0.041736
  0.863185  0.043895
  0.852155  0.046082
  0.840775  0.048293
  0.829054  0.050524
  0.817006  0.052768
  0.804642  0.055019
  0.791974  0.057270
  0.779014  0.059514
  0.765777  0.061742
  0.752275  0.063945
  0.738522  0.066113
  0.724530  0.068237
  0.710315  0.070306
  0.695890  0.072309
  0.681270  0.074235
  0.666469  0.076071
  0.651503  0.077806
  0.636385  0.079456
  0.621131  0.081036
  0.605757  0.082541
  0.590277  0.083965
  0.574707  0.085304
  0.559063  0.086552
  0.543359  0.087702
  0.527613  0.088749
  0.511839  0.089687
  0.496053  0.090509
  0.480272  0.091208
  0.464509  0.091778
  0.448783  0.092211
  0.433107  0.092501
  0.417498  0.092640
  0.401971  0.092620
  0.386542  0.092433
  0.371226  0.092072
  0.356038  0.091528
  0.340994  0.090792
  0.326109  0.089850
  0.311396  0.088700
  0.296872  0.087354
  0.282550  0.085822
  0.268445  0.084117
  0.254571  0.082251
  0.240941  0.080238
  0.227570  0.078094
  0.214470  0.075832
  0.201655  0.073471
  0.189138  0.071025
  0.176930  0.068513
  0.165044  0.065952
  0.153492  0.063359
  0.142285  0.060754
  0.131435  0.058156
  0.120953  0.055582
  0.110848  0.053053
  0.101131  0.050589
  0.091812  0.048204
  0.082900  0.045767
  0.074403  0.043214
  0.066331  0.040563
  0.058691  0.037831
  0.051491  0.035036
  0.044738  0.032200
  0.038439  0.029340
  0.032600  0.026478
  0.027226  0.023634
  0.022325  0.020829
  0.017899  0.018085
  0.013954  0.015424
  0.010493  0.012868
  0.007520  0.010438
  0.005038  0.008157
  0.003050  0.006048
  0.001557  0.004131
  0.000561  0.002428
  0.000062  0.000963
  0.000062  -0.000252
  0.000561  -0.001361
  0.001557  -0.002433
  0.003050  -0.003463
  0.005038  -0.004447
  0.007520  -0.005381
  0.010493  -0.006261
  0.013954  -0.007081
  0.017899  -0.007837
  0.022325  -0.008526
  0.027226  -0.009142
  0.032600  -0.009681
  0.038439  -0.010140
  0.044738  -0.010513
  0.051491  -0.010797
  0.058691  -0.010989
  0.066331  -0.011084
  0.074403  -0.011081
  0.082900  -0.010975
  0.091812  -0.010765
  0.101131  -0.010451
  0.110848  -0.010080
  0.120953  -0.009674
  0.131435  -0.009235
  0.142285  -0.008764
  0.153492  -0.008264
  0.165044  -0.007735
  0.176930  -0.007181
  0.189138  -0.006602
  0.201655  -0.006001
  0.214470  -0.005379
  0.227570  -0.004737
  0.240941  -0.004078
  0.254571  -0.003403
  0.268445  -0.002713
  0.282550  -0.002010
  0.296872  -0.001294
  0.311396  -0.000569
  0.326109  0.000166
  0.340994  0.000909
  0.356038  0.001661
  0.371226  0.002471
  0.386542  0.003342
  0.401971  0.004261
  0.417498  0.005212
  0.433107  0.006183
  0.448783  0.007160
  0.464509  0.008130
  0.480272  0.009082
  0.496053  0.010004
  0.511839  0.010885
  0.527613  0.011715
  0.543359  0.012484
  0.559063  0.013184
  0.574707  0.013807
  0.590277  0.014347
  0.605757  0.014796
  0.621131  0.015152
  0.636385  0.015411
  0.651503  0.015570
  0.666469  0.015632
  0.681270  0.015620
  0.695890  0.015547
  0.710315  0.015416
  0.724530  0.015231
  0.738522  0.014997
  0.752275  0.014719
  0.765777  0.014401
  0.779014  0.014048
  0.791974  0.013665
  0.804642  0.013256
  0.817006  0.012826
  0.829054  0.012379
  0.840775  0.011919
  0.852155  0.011450
  0.863185  0.010975
  0.873852  0.010496
  0.884147  0.010017
  0.894059  0.009558
  0.903579  0.009108
  0.912695  0.008668
  0.921401  0.008236
  0.929686  0.007814
  0.937544  0.007403
  0.944964  0.007006
  0.951942  0.006623
  0.958469  0.006257
  0.964539  0.005906
  0.970146  0.005573
  0.975284  0.005257
  0.979948  0.004959
  0.984134  0.004678
  0.987838  0.004413
  0.991055  0.004165
  0.993782  0.003932
  0.996018  0.003714
  0.997759  0.003510
  0.999003  0.003319
  0.999751  0.003139
  1.000000  0.002970
