  1.000000  0.000000
  0.999751  0.000656
  0.999003  0.001417
  0.997759  0.002278
  0.996018  0.003233
  0.993782  0.004278
  0.991055  0.005407
  0.987838  0.006614
  0.984134  0.007895
  0.979948  0.009242
  0.975284  0.010652
  0.970146  0.012119
  0.964539  0.013638
  0.958469  0.015203
  0.951942  0.016810
  0.944964  0.018455
  0.937544  0.020132
  0.929686  0.021838
  0.921401  0.023569
  0.912695  0.025320
  0.903579  0.027088
  0.894059  0.028955
  0.884147  0.030976
  0.873852  0.033131
  0.863185  0.035400
  0.852155  0.037763
  0.840775  0.040200
  0.829054  0.042693
  0.817006  0.045223
  0.804642  0.047772
  0.791974  0.050323
  0.779014  0.052873
  0.765777  0.055391
  0.752275  0.057864
  0.738522  0.060274
  0.724530  0.062610
  0.710315  0.064859
  0.695890  0.067007
  0.681270  0.069044
  0.666469  0.070960
  0.651503  0.072747
  0.636385  0.074461
  0.621131  0.076144
  0.605757  0.077787
  0.590277  0.079382
  0.574707  0.080923
  0.559063  0.082402
  0.543359  0.083813
  0.527613  0.085149
  0.511839  0.086403
  0.496053  0.087570
  0.480272  0.088644
  0.464509  0.089618
  0.448783  0.090488
  0.433107  0.091246
  0.417498  0.091890
  0.401971  0.092412
  0.386542  0.092809
  0.371226  0.093077
  0.356038  0.093211
  0.340994  0.093208
  0.326109  0.093046
  0.311396  0.092718
  0.296872  0.092231
  0.282550  0.091591
  0.268445  0.090805
  0.254571  0.089876
  0.240941  0.088810
  0.227570  0.087611
  0.214470  0.086284
  0.201655  0.084831
  0.189138  0.083258
  0.176930  0.081567
  0.165044  0.079763
  0.153492  0.077848
  0.142285  0.075826
  0.131435  0.073701
  0.120953  0.071478
  0.110848  0.069161
  0.101131  0.066756
  0.091812  0.064268
  0.082900  0.061674
  0.074403  0.058979
  0.066331  0.056208
  0.058691  0.053384
  0.051491  0.050526
  0.044738  0.047651
  0.038439  0.044778
  0.032600  0.041919
  0.027226  0.039087
  0.022325  0.036295
  0.017899  0.033552
  0.013954  0.030866
  0.010493  0.028246
  0.007520  0.025698
  0.005038  0.023227
  0.003050  0.020839
  0.001557  0.018537
  0.000561  0.016325
  0.000062  0.014208
  0.000062  0.012189
  0.000561  0.010273
  0.001557  0.008464
  0.003050  0.006763
  0.005038  0.005173
  0.007520  0.003692
  0.010493  0.002321
  0.013954  0.001057
  0.017899  -0.000102
  0.022325  -0.001160
  0.027226  -0.002119
  0.032600  -0.002984
  0.038439  -0.003759
  0.044738  -0.004447
  0.051491  -0.005053
  0.058691  -0.005579
  0.066331  -0.006029
  0.074403  -0.006408
  0.082900  -0.006719
  0.091812  -0.006963
  0.101131  -0.007146
  0.110848  -0.007273
  0.120953  -0.007352
  0.131435  -0.007385
  0.142285  -0.007376
  0.153492  -0.007329
  0.165044  -0.007246
  0.176930  -0.007130
  0.189138  -0.006983
  0.201655  -0.006808
  0.214470  -0.006606
  0.227570  -0.006381
  0.240941  -0.006132
  0.254571  -0.005861
  0.268445  -0.005569
  0.282550  -0.005256
  0.296872  -0.004924
  0.311396  -0.004572
  0.326109  -0.004203
  0.340994  -0.003815
  0.356038  -0.003409
  0.371226  -0.002959
  0.386542  -0.002459
  0.401971  -0.001913
  0.417498  -0.001323
  0.433107  -0.000696
  0.448783  -0.000035
  0.464509  0.000653
  0.480272  0.001360
  0.496053  0.002079
  0.511839  0.002802
  0.527613  0.003519
  0.543359  0.004221
  0.559063  0.004896
  0.574707  0.005533
  0.590277  0.006121
  0.605757  0.006645
  0.621131  0.007094
  0.636385  0.007452
  0.651503  0.007705
  0.666469  0.007841
  0.681270  0.007896
  0.695890  0.007886
  0.710315  0.007814
  0.724530  0.007684
  0.738522  0.007501
  0.752275  0.007270
  0.765777  0.006997
  0.779014  0.006688
  0.791974  0.006349
  0.804642  0.005987
  0.817006  0.005610
  0.829054  0.005225
  0.840775  0.004837
  0.852155  0.004455
  0.863185  0.004087
  0.873852  0.003739
  0.884147  0.003422
  0.894059  0.003141
  0.903579  0.002906
  0.912695  0.002720
  0.921401  0.002542
  0.929686  0.002362
  0.937544  0.002181
  0.944964  0.002000
  0.951942  0.001820
  0.958469  0.001642
  0.964539  0.001467
  0.970146  0.001297
  0.975284  0.001131
  0.979948  0.000972
  0.984134  0.000821
  0.987838  0.000678
  0.991055  0.000545
  0.993782  0.000423
  0.996018  0.000313
  0.997759  0.000217
  0.999003  0.000135
  0.999751  0.000069
  1.000000  0.000020
