  1.000000  0.015503
  0.999751  0.016263
  0.999003  0.017063
  0.997759  0.017906
  0.996018  0.018793
  0.993782  0.019727
  0.991055  0.020710
  0.987838  0.021744
  0.984134  0.022830
  0.979948  0.023971
  0.975284  0.025168
  0.970146  0.026421
  0.964539  0.027732
  0.958469  0.029101
  0.951942  0.030529
  0.944964  0.032016
  0.937544  0.033561
  0.929686  0.035163
  0.921401  0.036820
  0.912695  0.038531
  0.903579  0.040292
  0.894059  0.042102
  0.884147  0.043955
  0.873852  0.045849
  0.863185  0.047779
  0.852155  0.049739
  0.840775  0.051724
  0.829054  0.053730
  0.817006  0.055750
  0.804642  0.057777
  0.791974  0.059806
  0.779014  0.061904
  0.765777  0.063978
  0.752275  0.066023
  0.738522  0.068034
  0.724530  0.070005
  0.710315  0.071931
  0.695890  0.073806
  0.681270  0.075623
  0.666469  0.077378
  0.651503  0.079064
  0.636385  0.080676
  0.621131  0.082207
  0.605757  0.083652
  0.590277  0.085005
  0.574707  0.086260
  0.559063  0.087412
  0.543359  0.088456
  0.527613  0.089386
  0.511839  0.090199
  0.496053  0.090889
  0.480272  0.091452
  0.464509  0.091886
  0.448783  0.092186
  0.433107  0.092349
  0.417498  0.092374
  0.401971  0.092257
  0.386542  0.091998
  0.371226  0.091597
  0.356038  0.091053
  0.340994  0.090367
  0.326109  0.089541
  0.311396  0.088576
  0.296872  0.087476
  0.282550  0.086243
  0.268445  0.084883
  0.254571  0.083399
  0.240941  0.081797
  0.227570  0.080082
  0.214470  0.078261
  0.201655  0.076339
  0.189138  0.074325
  0.176930  0.072223
  0.165044  0.070042
  0.153492  0.067788
  0.142285  0.065467
  0.131435  0.063089
  0.120953  0.060658
  0.110848  0.058182
  0.101131  0.055668
  0.091812  0.053123
  0.082900  0.050554
  0.074403  0.047966
  0.066331  0.045367
  0.058691  0.042761
  0.051491  0.040156
  0.044738  0.037557
  0.038439  0.034970
  0.032600  0.032399
  0.027226  0.029851
  0.022325  0.027331
  0.017899  0.024843
  0.013954  0.022392
  0.010493  0.019984
  0.007520  0.017621
  0.005038  0.015308
  0.003050  0.013050
  0.001557  0.010849
  0.000561  0.008709
  0.000062  0.006633
  0.000062  0.004626
  0.000561  0.002688
  0.001557  0.000824
  0.003050  -0.000964
  0.005038  -0.002674
  0.007520  -0.004305
  0.010493  -0.005853
  0.013954  -0.007317
  0.017899  -0.008696
  0.022325  -0.009989
  0.027226  -0.011194
  0.032600  -0.012311
  0.038439  -0.013339
  0.044738  -0.014277
  0.051491  -0.015126
  0.058691  -0.015885
  0.066331  -0.016556
  0.074403  -0.017137
  0.082900  -0.017631
  0.091812  -0.018039
  0.101131  -0.018362
  0.110848  -0.018602
  0.120953  -0.018762
  0.131435  -0.018842
  0.142285  -0.018847
  0.153492  -0.018778
  0.165044  -0.018638
  0.176930  -0.018431
  0.189138  -0.018159
  0.201655  -0.017825
  0.214470  -0.017433
  0.227570  -0.016986
  0.240941  -0.016488
  0.254571  -0.015941
  0.268445  -0.015348
  0.282550  -0.014713
  0.296872  -0.014039
  0.311396  -0.013329
  0.326109  -0.012587
  0.340994  -0.011816
  0.356038  -0.011018
  0.371226  -0.010198
  0.386542  -0.009358
  0.401971  -0.008502
  0.417498  -0.007633
  0.433107  -0.006754
  0.448783  -0.005869
  0.464509  -0.004981
  0.480272  -0.004092
  0.496053  -0.003206
  0.511839  -0.002327
  0.527613  -0.001456
  0.543359  -0.000598
  0.559063  0.000247
  0.574707  0.001073
  0.590277  0.001880
  0.605757  0.002664
  0.621131  0.003424
  0.636385  0.004157
  0.651503  0.004860
  0.666469  0.005533
  0.681270  0.006172
  0.695890  0.006777
  0.710315  0.007346
  0.724530  0.007877
  0.738522  0.008369
  0.752275  0.008821
  0.765777  0.009231
  0.779014  0.009600
  0.791974  0.009925
  0.804642  0.010207
  0.817006  0.010464
  0.829054  0.010683
  0.840775  0.010864
  0.852155  0.011009
  0.863185  0.011119
  0.873852  0.011194
  0.884147  0.011237
  0.894059  0.011249
  0.903579  0.011232
  0.912695  0.011187
  0.921401  0.011117
  0.929686  0.011025
  0.937544  0.010911
  0.944964  0.010778
  0.951942  0.010628
  0.958469  0.010464
  0.964539  0.010287
  0.970146  0.010100
  0.975284  0.009903
  0.979948  0.009700
  0.984134  0.009491
  0.987838  0.009277
  0.991055  0.009061
  0.993782  0.008844
  0.996018  0.008625
  0.997759  0.008407
  0.999003  0.008190
  0.999751  0.007975
  1.000000  0.007762
