  1.000000  0.000000
  0.999751  0.001124
  0.999003  0.002310
  0.997759  0.003555
  0.996018  0.004857
  0.993782  0.006211
  0.991055  0.007614
  0.987838  0.009064
  0.984134  0.010556
  0.979948  0.012087
  0.975284  0.013655
  0.970146  0.015256
  0.964539  0.016888
  0.958469  0.018547
  0.951942  0.020232
  0.944964  0.021939
  0.937544  0.023667
  0.929686  0.025413
  0.921401  0.027175
  0.912695  0.028951
  0.903579  0.030739
  0.894059  0.032595
  0.884147  0.034553
  0.873852  0.036600
  0.863185  0.038720
  0.852155  0.040899
  0.840775  0.043122
  0.829054  0.045376
  0.817006  0.047648
  0.804642  0.049923
  0.791974  0.052190
  0.779014  0.054450
  0.765777  0.056676
  0.752275  0.058858
  0.738522  0.060984
  0.724530  0.063045
  0.710315  0.065030
  0.695890  0.066931
  0.681270  0.068740
  0.666469  0.070449
  0.651503  0.072051
  0.636385  0.073589
  0.621131  0.075091
  0.605757  0.076552
  0.590277  0.077966
  0.574707  0.079328
  0.559063  0.080634
  0.543359  0.081879
  0.527613  0.083057
  0.511839  0.084163
  0.496053  0.085195
  0.480272  0.086146
  0.464509  0.087012
  0.448783  0.087790
  0.433107  0.088473
  0.417498  0.089058
  0.401971  0.089540
  0.386542  0.089916
  0.371226  0.090180
  0.356038  0.090329
  0.340994  0.090360
  0.326109  0.090248
  0.311396  0.089984
  0.296872  0.089573
  0.282550  0.089021
  0.268445  0.088332
  0.254571  0.087509
  0.240941  0.086555
  0.227570  0.085474
  0.214470  0.084269
  0.201655  0.082941
  0.189138  0.081495
  0.176930  0.079932
  0.165044  0.078255
  0.153492  0.076466
  0.142285  0.074568
  0.131435  0.072563
  0.120953  0.070456
  0.110848  0.068250
  0.101131  0.065952
  0.091812  0.063564
  0.082900  0.061063
  0.074403  0.058452
  0.066331  0.055759
  0.058691  0.053006
  0.051491  0.050214
  0.044738  0.047401
  0.038439  0.044585
  0.032600  0.041781
  0.027226  0.039001
  0.022325  0.036259
  0.017899  0.033563
  0.013954  0.030923
  0.010493  0.028346
  0.007520  0.025840
  0.005038  0.023410
  0.003050  0.021062
  0.001557  0.018798
  0.000561  0.016625
  0.000062  0.014545
  0.000062  -0.000185
  0.000561  -0.000995
  0.001557  -0.001766
  0.003050  -0.002500
  0.005038  -0.003195
  0.007520  -0.003850
  0.010493  -0.004464
  0.013954  -0.005036
  0.017899  -0.005564
  0.022325  -0.006046
  0.027226  -0.006482
  0.032600  -0.006869
  0.038439  -0.007206
  0.044738  -0.007491
  0.051491  -0.007723
  0.058691  -0.007899
  0.066331  -0.008019
  0.074403  -0.008081
  0.082900  -0.008084
  0.091812  -0.008027
  0.101131  -0.007910
  0.110848  -0.007772
  0.120953  -0.007624
  0.131435  -0.007465
  0.142285  -0.007294
  0.153492  -0.007108
  0.165044  -0.006908
  0.176930  -0.006691
  0.189138  -0.006456
  0.201655  -0.006201
  0.214470  -0.005927
  0.227570  -0.005631
  0.240941  -0.005313
  0.254571  -0.004972
  0.268445  -0.004606
  0.282550  -0.004216
  0.296872  -0.003800
  0.311396  -0.003359
  0.326109  -0.002893
  0.340994  -0.002401
  0.356038  -0.001880
  0.371226  -0.001268
  0.386542  -0.000562
  0.401971  0.000219
  0.417498  0.001056
  0.433107  0.001931
  0.448783  0.002826
  0.464509  0.003725
  0.480272  0.004612
  0.496053  0.005473
  0.511839  0.006295
  0.527613  0.007065
  0.543359  0.007770
  0.559063  0.008403
  0.574707  0.008952
  0.590277  0.009410
  0.605757  0.009771
  0.621131  0.010029
  0.636385  0.010181
  0.651503  0.010224
  0.666469  0.010157
  0.681270  0.009976
  0.695890  0.009695
  0.710315  0.009327
  0.724530  0.008888
  0.738522  0.008391
  0.752275  0.007848
  0.765777  0.007272
  0.779014  0.006672
  0.791974  0.006060
  0.804642  0.005444
  0.817006  0.004839
  0.829054  0.004246
  0.840775  0.003671
  0.852155  0.003120
  0.863185  0.002595
  0.873852  0.002102
  0.884147  0.001641
  0.894059  0.001216
  0.903579  0.000826
  0.912695  0.000469
  0.921401  0.000137
  0.929686  -0.000172
  0.937544  -0.000460
  0.944964  -0.000726
  0.951942  -0.000970
  0.958469  -0.001194
  0.964539  -0.001397
  0.970146  -0.001581
  0.975284  -0.001747
  0.979948  -0.001895
  0.984134  -0.002026
  0.987838  -0.002142
  0.991055  -0.002243
  0.993782  -0.002330
  0.996018  -0.002404
  0.997759  -0.002465
  0.999003  -0.002514
  0.999751  -0.002552
  1.000000  -0.002578
